"name","longitude","latitude","prov","date","key"
"Dendrobates auratus",-84.02203,10.42327,"gbif","2015-02-26",1088980182
"Ctenotus uber",145.18,-36.93,"gbif",NA,1272428976
"Eremiascincus richardsonii",129.2418,-28.50869,"gbif","2006-10-23",501922252
"Lithobates pipiens",-79.1446,42.8749,"gbif","2001-04-29",29325549
"Psammodromus algirus",-4.4028,36.7774,"gbif","2016-03-25",1265541921
"Heteronotia binoei",139.71888,-32.95305,"gbif","2010-06-03",691151413
"Notechis scutatus",140.733,-37.633,"gbif","1978-11-11",500722670
"Pseudonaja textilis",138.86772,-34.96691,"gbif","2002-03-29",501563024
"Chamaeleo dilepis",26.93058,-16.04792,"gbif","2010-07-13",1227768292
"Austrelaps superbus",143.05,-38.43,"gbif","1975-04-19",1272440403
"Notechis scutatus",141.29978,-34.0493100325165,"gbif","2004-03-01",1074815397
"Psammodromus hispanicus",-5.67,37.87,"gbif",NA,165009151
"Pseudonaja textilis",149.078,-35.30883,"gbif","2013-03-07",799174280
"Takydromus sexlineatus",97.23,24.27,"gbif",NA,1057143896
"Podarcis muralis",7.80905,49.67893,"gbif","2015-03-08",1137047809
"Lacerta agilis",6.82869,50.8699,"gbif","2014-04-25",922156997
"Psammodromus algirus",-5.57,38.24,"gbif",NA,165005941
"Pseudacris regilla",-120.78288,35.79261,"gbif","2010-04-20",358967098
"Ctenotus taeniolatus",150.27037,-35.1054700339461,"gbif","2009-06-10",1070392690
"Lepidophyma flavimaculatum",-85.85713,14.83808,"gbif","1967-06-28",657390310
"Anolis carolinensis",-81.77341,28.71773,"gbif","2016-03-26",1269566018
"Heteronotia binoei",132.9921,-13.0941,"gbif","2009-03-20",484473101
"Bassiana duperreyi",151.35,-31.6,"gbif","1981-09-18",1100366631
"Sceloporus graciosus",-109.4254,40.9147,"gbif","2013-05-27",1265599215
"Notechis scutatus",137.62781,-35.73268,"gbif",NA,501603196
"Anolis carolinensis",-99.12106,30.01166,"gbif","2016-03-14",1262383487
"Zootoca vivipara",11.68456,59.6659,"gbif","2016-05-05",1272933833
"Austrelaps superbus",140.52081,-37.98828,"gbif","1996-12-16",501564767
"Anolis intermedius",-83.75,9.8333,"gbif","1925-08-01",884934026
"Psammodromus hispanicus",-5.54,40.49,"gbif",NA,165008370
"Psammodromus algirus",-2.38,37,"gbif",NA,165006188
"Egernia striolata",147.61786,-35.4397700343777,"gbif","2006-09-18",1069842044
"Zootoca vivipara",14.6546,62.0695,"gbif","2015-08-14",1135386441
"Anolis carolinensis",-75.97555,35.11254,"gbif","2015-12-27",1227763073
"Lacerta agilis",8.16064,50.64765,"gbif","2014-09-10",1024125313
"Varanus varius",150.81403,-34.1674700326812,"gbif","2015-02-28",1071929840
"Anolis carolinensis",-98.15496,26.07642,"gbif","2016-03-10",1262380126
"Psammodromus algirus",-5.79288,40.10486,"gbif","2016-04-02",1270046408
"Moloch horridus",132.89053,-29.77972,"gbif","2005-11-19",501558771
"Rhinella marina",148.56463,-10.0368,"gbif","2009-07-27",1270720782
"Moloch horridus",122.95,-28.43333,"gbif","1967-03-29",657397760
"Desmognathus fuscus",-72.695,42.47957,"gbif","1997-05-12",476766251
"Pachymedusa dacnicolor",-103.40986,20.60518,"gbif","1966-06-30",543444947
"Lithobates warszewitschii",-85.15,9.93333,"gbif","1990-05-04",1078840876
"Sceloporus undulatus",-107.41,33.58,"gbif",NA,211213536
"Anaxyrus cognatus",-103.67,33.72,"gbif",NA,174492800
"Psammodromus algirus",-5.81,41.47,"gbif",NA,165008023
"Anolis carolinensis",-97.43342,30.57967,"gbif","2015-05-23",1211998780
"Liolaemus koslowskyi",-67.41325,-28.83892,"gbif",NA,1211938743
"Plestiodon gilberti",-119.7426,35.13953,"gbif","2011-04-15",1088898802
"Liolaemus robustus",-74.93687,-12.85352,"gbif","2015-06-10",1249225774
"Tiliqua rugosa",145.52298,-30.403580026975,"gbif","2006-09-26",1071545855
"Egernia cunninghami",151.91667,-28.83333,"gbif","1973-02-21",1066551816
"Dipsosaurus dorsalis",-116.38367,33.13735,"gbif","2013-06-25",891170780
"Eurycea bislineata",-77.24051,39.15474,"gbif","2014-09-18",1024333250
"Egernia saxatilis",150.30791,-34.6776900333788,"gbif","2010-11-16",1070266592
"Liopholis inornata",140.67777,-27.14249,"gbif","2008-09-18",691146906
"Heteronotia binoei",141.23889,-31.7471300291058,"gbif","2008-08-31",1070062231
"Anolis carolinensis",-97.45784,31.06807,"gbif","2016-05-25",1272082967
"Sceloporus occidentalis",-122.355,38.4216,"gbif","2016-03-27",1265574213
"Moloch horridus",132.43865,-30.48915,"gbif","2009-04-16",501559423
"Egernia striolata",149.47777,-31.5278000287638,"gbif","2001-11-29",1071986008
"Lepidophyma flavimaculatum",-93.274,16.869,"gbif","1989-02-10",371482922
"Anaxyrus debilis",-106.45,32.67,"gbif",NA,211172811
"Sceloporus graciosus",-116.45275,32.88259,"gbif","2016-05-29",1272094569
"Rana pretiosa",-122.11667,49.16472,"gbif","1941-10-19",786132223
"Eremiascincus richardsonii",140.40018,-26.29798,"gbif","1996-11-14",501567893
"Austrelaps superbus",146.68,-38.15,"gbif","1973-02-12",478515751
"Lacerta agilis",8.59985,49.65707,"gbif","2014-06-20",1038704445
"Lepidophyma flavimaculatum",-87.47,15.53,"gbif","2010-09-27",886749222
"Pseudonaja textilis",143.62437,-35.1318900339806,"gbif","1997-01-31",1074901189
"Notechis scutatus",139.25,-35.633,"gbif","1976-12-31",500769325
"Lithobates pipiens",-78.293,44.37645,"gbif","2004-04-23",44153878
"Psammodromus hispanicus",-5.4,36.53,"gbif",NA,165008361
"Lampropholis delicata",150.83242,-34.08048003256,"gbif","2012-03-12",1070837644
"Austrelaps superbus",148.7833,-35.5167,"gbif","1973-03-01",223776611
"Eremiascincus richardsonii",139.91466,-21.76273,"gbif","2011-05-18",478646232
"Heteronotia binoei",148.74,-31.857500029277,"gbif","2009-03-20",1070461223
"Uta stansburiana",-116.32676,33.50889,"gbif","2016-02-18",1253306830
"Liopholis inornata",138.31055,-30.42832,"gbif","1999-10-31",500789299
"Takydromus sexlineatus",110.56741,1.15997,"gbif","2003-08-23",177205764
"Hemiergis decresiensis",150.04999,-33.5522400318115,"gbif","2003-09-08",1074727361
"Notechis scutatus",146.72,-38.47,"gbif","1977-03-08",1272444391
"Lacerta agilis",16.5594,58.2105,"gbif","2015-04-09",1065475013
"Austrelaps superbus",149.82581,-33.7328000320698,"gbif","1993-04-25",1071824388
"Chamaeleo dilepis",30.75,-30.25,"gbif","1964-12-27",287041776
"Uta stansburiana",-115.44735,36.19398,"gbif","2015-02-06",1273839766
"Parasuta flagellum",145.07,-37.33,"gbif","1967-09-23",478511220
"Sceloporus malachiticus",-88.9167,15.0667,"gbif","1983-07-18",686907273
"Zootoca vivipara",8.4029,60.59136,"gbif","2016-05-03",1272933915
"Egernia striolata",140.28153,-32.15743,"gbif","2005-05-20",501918792
"Lacerta agilis",10.34492,53.45704,"gbif","2014-03-28",922142091
"Smilisca fodiens",-104.300226479873,19.9305772590615,"gbif","1960-08-29",686767647
"Psammodromus hispanicus",-1.41,40.23,"gbif",NA,165008179
"Platysaurus intermedius",31.375,-27.125,"gbif",NA,286892956
"Anaxyrus cognatus",-103.13,36.51,"gbif",NA,174492591
"Zootoca vivipara",-9.71644,53.11093,"gbif","2015-04-06",1099810956
"Tiliqua nigrolutea",148.17,-40.53,"gbif",NA,478617865
"Anaxyrus cognatus",-107.48,32.58,"gbif",NA,174492526
"Tiliqua nigrolutea",146.33,-37.2,"gbif","1967-01-02",1272405259
"Ctenotus taeniolatus",147.822,-36.8316,"gbif","2013-11-21",1272473075
"Incilius alvarius",-111.96363,32.77276,"gbif","1986-08-18",543539233
"Liolaemus tenuis",-70.71667,-32.73333,"gbif","2006-12-31",1249187754
"Tiliqua rugosa",138.11723,-29.02409,"gbif","2006-06-27",728015038
"Psammodromus algirus",-6.56,37.7,"gbif",NA,165006016
"Lampropholis delicata",174.72591,-36.41778,"gbif","2015-04-11",1265533447
"Ctenotus taeniolatus",152.37037,-32.11910002968,"gbif","2005-05-11",1069855820
"Liolaemus rothi",-71.10887,-40.81215,"gbif","1983-01-24",382101233
"Tiliqua rugosa",138.96053,-34.00674,"gbif","2008-09-27",501923963
"Psammodromus hispanicus",-1.33,38.7,"gbif",NA,165008175
"Bassiana duperreyi",138.79598,-34.94992,"gbif","2001-12-17",501562998
"Tiliqua rugosa",142.48917,-33.4069000316018,"gbif","2012-06-08",1069657273
"Psammodromus algirus",0.07,38.59,"gbif",NA,165006108
"Notechis scutatus",148.38765,-36.3649400355148,"gbif","2012-01-20",1071925374
"Heteronotia binoei",138.12506,-33.04059,"gbif","2010-06-28",501907262
"Amphibolurus muricatus",150.30095,-35.6794300346805,"gbif","2009-04-10",1070455723
"Gehyra variegata",137.97527,-30.05194,"gbif","2010-10-12",691152542
"Stellagama stellio",32.31491,34.94899,"gbif","2012-04-02",922151952
"Liolaemus darwinii",-65.34717,-38.68856,"gbif","2000-11-21",1249222271
"Eremiascincus richardsonii",141.633,-29.116,"gbif","1999-11-04",1100427881
"Lampropholis delicata",153.20654,-27.93,"gbif","2013-08-15",891749085
"Zootoca vivipara",18.1597,59.5492,"gbif","2014-04-27",931290505
"Dipsosaurus dorsalis",-110.205779036037,23.5603504280635,"gbif","1973-07-25",1061373441
"Pachymedusa dacnicolor",-104.57386,19.49678,"gbif","1975-09-20",675627475
"Anolis lemurinus",-95.199,18.462,"gbif","1958-05-01",370394664
"Sceloporus undulatus",-110.73756,32.58192,"gbif","2007-06-14",212140700
"Psammodromus algirus",1.87,41.23,"gbif",NA,165006375
"Egernia striolata",140.89101,-33.99283,"gbif","2003-11-11",501915856
"Anaxyrus debilis",-107.549025474562,33.0149509907764,"gbif","1959-08-15",1145631480
"Hemiergis decresiensis",151.58776,-33.0237900310417,"gbif","2001-02-28",1071710716
"Psammodromus hispanicus",2.34,41.5,"gbif",NA,165008591
"Psammodromus hispanicus",-0.64,38.69,"gbif",NA,165008146
"Dipsosaurus dorsalis",-116.50861,34.79164,"gbif","2014-05-04",910497179
"Psammodromus algirus",-4.86,37.26,"gbif",NA,165007618
"Notechis scutatus",149.94342,-37.2648600365339,"gbif","1997-03-17",1070774796
"Ctenotus regius",138.90488,-27.72214,"gbif","2010-04-26",501894944
"Notechis scutatus",148.36061,-35.9499400350155,"gbif","2013-02-07",1071925666
"Notechis scutatus",150.61262,-33.5112200317525,"gbif","2005-12-31",1070759725
"Parasuta flagellum",143.3,-38.33,"gbif","1978-06-16",478607924
"Hemiergis decresiensis",150.16967,-34.250390032796,"gbif","2002-11-18",1074841017
"Amphibolurus muricatus",149.88771,-35.1579000340145,"gbif","2004-03-11",1070070885
"Incilius mazatlanensis",-105.830275054287,22.9404358357447,"gbif","1963-06-28",543691847
"Chamaeleo dilepis",25.875,-25.625,"gbif",NA,286884159
"Eremiascincus fasciolatus",142.18164,-32.8451100307769,"gbif","2000-02-15",1074653183
"Austrelaps superbus",150.39922,-34.532830033183,"gbif","1997-01-07",1069713478
"Tiliqua rugosa",143.12797,-31.1204900281221,"gbif","2007-11-25",1070405782
"Desmognathus fuscus",-80.29784,36.87394,"gbif","2015-04-21",1088955694
"Psammodromus algirus",-0.44,41.21,"gbif",NA,165007791
"Liolaemus koslowskyi",-68.20381,-29.00108,"gbif","2008-10-15",1249225331
"Dendrobates auratus",-83.09778,9.89222,"gbif","2011-01-25",911938261
"Psammodromus algirus",-4.2,38.26,"gbif",NA,165005794
"Psammodromus algirus",-4.11,39.52,"gbif",NA,165005782
"Desmognathus fuscus",-83.22007,35.75471,"gbif","2014-10-01",1038333699
"Lithobates warszewitschii",-82.43333,8.8,"gbif","1939-05-22",543669484
"Gehyra variegata",120.23436,-29.1964,"gbif","2007-10-24",478680056
"Rhinella marina",-99.618,24.559,"gbif","1996-09-15",235888821
"Psammodromus hispanicus",-1.01,38.07,"gbif",NA,165008161
"Liolaemus kriegi",-70.64828,-39.65009,"gbif","1970-01-24",382102435
"Moloch horridus",121.583,-32.583,"gbif","1976-10-17",1100504984
"Anaxyrus cognatus",-108.81,31.74,"gbif",NA,174492738
"Pseudemoia entrecasteauxii",150.06027,-33.98666,"gbif","2011-11-14",1253332586
"Zootoca vivipara",16.555,56.6765,"gbif","2015-04-10",1065482614
"Psammodromus algirus",-1.62,41.5,"gbif",NA,165008107
"Chamaeleo dilepis",29.35806,-3.37722,"gbif","1953-08-18",439664175
"Liolaemus bibronii",-69.80106,-43.73756,"gbif",NA,1211938839
"Desmognathus fuscus",-81.642,40.67205,"gbif","2014-04-23",899974459
"Pseudemoia spenceri",148.19307,-36.5256600357033,"gbif","2011-03-03",1074478243
"Anolis carolinensis",-97.43262,32.67328,"gbif","2016-04-02",1265553500
"Zootoca vivipara",-7.57502,53.65175,"gbif","2015-04-15",1099810812
"Anolis carolinensis",-88.10583,30.44047,"gbif","2015-04-21",1092891583
"Liolaemus bibronii",-69.01,-32.54,"gbif","1981-12-30",1145495266
"Bassiana duperreyi",149.93874,-34.1676600326814,"gbif","2004-01-20",1074852968
"Gehyra variegata",133.81687,-23.7443,"gbif","2007-09-18",691233766
"Psammodromus algirus",-0.5,39.5,"gbif",NA,165007940
"Xantusia vigilis",-114.6711,35.207,"gbif","1985-03-30",1228051501
"Protobothrops mucrosquamatus",121.5679,25.01482,"gbif",NA,543444985
"Liolaemus darwinii",-68.34361,-39.92583,"gbif","2000-03-01",1249225352
"Lithobates pipiens",-79.31108,43.04054,"gbif","2004-04-28",44153892
"Eremiascincus richardsonii",129.00473,-28.50788,"gbif","2006-10-22",501922105
"Moloch horridus",130.4969,-28.82074,"gbif","2002-04-16",501913159
"Tiliqua rugosa",144.63744,-31.55947,"gbif","2010-09-26",890191856
"Pseudacris cadaverina",-118.81471,34.0446,"gbif","2016-04-04",1265563127
"Bassiana duperreyi",141.783,-38.1332,"gbif","2011-03-27",1272472520
"Sceloporus merriami",-100.6822,29.78817,"gbif","1961-09-21",686793560
"Dendrobates auratus",-83.3296098629936,8.96597388207991,"gbif","1979-06-07",657503277
"Psammodromus algirus",0.03,42.28,"gbif",NA,165007153
"Podarcis muralis",7.33819,49.78193,"gbif","2015-04-11",1137041726
"Incilius marmoreus",-91.9499233474336,16.0341312347038,"gbif","1967-07-16",657379726
"Rhinella marina",153.017,-4.617,"gbif","1994-01-13",197020147
"Plestiodon gilberti",-118.26855,36.77547,"gbif","2015-04-16",1273771691
"Psammodromus hispanicus",-6.28,42.02,"gbif",NA,165009311
"Liolaemus bibronii",-71.23978,-40.68544,"gbif","1983-01-21",382099596
"Heteronotia binoei",129.37888,-30.57499,"gbif","2011-03-31",691154528
"Pseudemoia entrecasteauxii",146.789,-36.7519,"gbif","2011-02-20",1272472368
"Pseudemoia spenceri",148.4,-37.3,"gbif","1983-01-24",1272453588
"Notechis scutatus",146.9333,-41.9833,"gbif","1983-11-26",223783057
"Dipsosaurus dorsalis",-116.656170704729,34.7822573652854,"gbif","1971-05-20",1145438709
"Incilius marmoreus",-99.599,16.727,"gbif",NA,145327499
"Dipsosaurus dorsalis",-113.16192,33.46718,"gbif","2005-08-04",866182108
"Podarcis muralis",0.57125,42.65006,"gbif","2015-03-28",1088952227
"Smilisca fodiens",-104.650240259545,21.3005130659481,"gbif","1954-06-24",686743412
"Rana pretiosa",-122.138546525445,42.8783563422514,"gbif","1949-07-15",1145610118
"Dipsosaurus dorsalis",-114.40656,29.793,"gbif","2015-03-30",1088934359
"Sceloporus undulatus",-111.50981,35.16784,"gbif","2011-06-01",891062860
"Psammodromus algirus",-2,40.42,"gbif",NA,165006820
"Egernia striolata",147.41263,-35.8606000349057,"gbif","2001-11-18",1069743910
"Psammodromus hispanicus",-2.24,40.15,"gbif",NA,165008749
"Lithobates warszewitschii",-83.7667,10.0333,"gbif","1965-07-04",657350440
"Hemiergis decresiensis",150.02916,-33.7886,"gbif","2002-08-17",1100438743
"Ctenotus uber",140.55935,-35.51162,"gbif","1991-11-08",501568673
"Chamaeleo dilepis",30.46667,-17.53333,"gbif","1946-08-31",287041734
"Anolis lemurinus",-86.50092,15.95493,"gbif","2010-11-25",1229921544
"Ctenotus taeniolatus",151.38923,-32.7627100306541,"gbif","2005-03-30",1074690936
"Amphibolurus muricatus",150.5616,-33.67975,"gbif","2013-10-05",1143522135
"Sceloporus occidentalis",-121.7128,36.89684,"gbif","2016-02-27",1253310530
"Egernia striolata",150.58559,-32.1603400297432,"gbif","2004-12-01",1074683280
"Ctenotus uber",116.86667,-28.58333,"gbif",NA,691996335
"Tiliqua nigrolutea",145.95,-41.65,"gbif",NA,1085936522
"Liolaemus fitzingerii",-66.11547,-44.19692,"gbif",NA,1211939025
"Parasuta flagellum",143.3,-37.27,"gbif","1978-04-12",1272446227
"Pseudacris regilla",-122.36994,45.54972,"gbif","2016-04-23",1272082624
"Sceloporus occidentalis",-121.36306,38.77614,"gbif","2016-04-17",1265578725
"Moloch horridus",129.65359,-20.0615700105597,"gbif","2005-10-18",480579025
"Lampropholis delicata",150.22713,-35.0754000339068,"gbif","2009-01-19",1070392630
"Incilius mazatlanensis",-107.870335413146,25.470321192461,"gbif",NA,657407338
"Moloch horridus",0,0,"gbif",NA,199454721
"Pseudonaja textilis",138.38116,-35.49381,"gbif","2000-02-23",501566918
"Pseudonaja textilis",150.03243,-31.70738,"gbif","2013-02-19",1253333816
"Sphaerodactylus nicholsi",-67.1988,17.9558,"gbif","1965-02-25",686965932
"Notechis scutatus",152.33333,-30.6212000273254,"gbif","1992-02-04",1074552297
"Egernia cunninghami",147.50861,-35.8733000349213,"gbif","2001-11-12",1069744402
"Egernia striolata",140.32843,-32.07484,"gbif","2005-11-19",501920245
"Sceloporus undulatus",-82.38356,32.53631,"gbif","2006-05-28",543602940
"Psammodromus algirus",-7.49,41.86,"gbif",NA,165007516
"Liolaemus kingii",-65.9,-47.75,"gbif","1975-12-18",1145486671
"Lithobates pipiens",-78.64083,44.90497,"gbif","2004-04-29",44153881
"Pseudacris regilla",-116.89609,33.09186,"gbif","2003-06-02",888178304
"Desmognathus fuscus",-72.591,43.86,"gbif","2013-08-10",891725241
"Hemiergis peronii",117.62056,-35.03972,"gbif","1997-11-08",476642039
"Uta stansburiana",-116.36899,33.07897,"gbif","2016-02-14",1253301893
"Lithobates pipiens",-75.66667,45.31667,"gbif","2002-07-28",44153218
"Uta stansburiana",-115.91812,33.50884,"gbif","2015-10-03",1249275164
"Egernia saxatilis",150.41151,-33.5973000318762,"gbif","1992-11-24",1067069294
"Lobulia elegans",121.041135055231,23.8315631579129,"gbif","1935-06-13",1145547918
"Eurycea bislineata",-71.24222,41.55639,"gbif","2002-07-09",476585040
"Sceloporus variabilis",-98.52474,29.56368,"gbif","2016-05-28",1270050182
"Hemiergis peronii",135.15272,-34.52448,"gbif","2001-03-28",501562688
"Amphibolurus muricatus",150.94346,-33.5649100318297,"gbif","2001-02-04",1071708731
"Lithobates warszewitschii",-83.91667,9.76269,"gbif","1968-06-13",476627565
"Psammodromus algirus",-6.43,38.24,"gbif",NA,165006315
"Dipsosaurus dorsalis",-114.67344,35.38094,"gbif","2015-04-18",1099958213
"Amphibolurus muricatus",150.16717,-33.3666300315434,"gbif","2009-02-19",1070164559
"Moloch horridus",113.91667,-26.35,"gbif",NA,692088375
"Lithobates pipiens",-79.21667,45.53333,"gbif","2001-05-01",44148937
"Psammodromus algirus",-2.25,38.53,"gbif",NA,165006081
"Psammodromus hispanicus",-1.56,38.8,"gbif",NA,165008421
"Heteronotia binoei",141.5421,-31.9138400293641,"gbif","2012-11-14",1070826343
"Pseudonaja textilis",150.63201,-33.8848000322853,"gbif","2008-04-28",1069570316
"Eremiascincus fasciolatus",142.00524,-33.7921500321542,"gbif","2000-01-26",1074652872
"Varanus varius",153.01831,-30.51746,"gbif","2012-02-04",694163727
"Psammodromus hispanicus",-2.35,40.87,"gbif",NA,165008844
"Pseudacris regilla",-117.00403,32.5517,"gbif","2003-04-02",543599849
"Lithobates pipiens",-78.2143,44.4517,"gbif","2001-04-30",29326666
"Platysaurus intermedius",31.08333,-23.91667,"gbif","1979-11-22",287127481
"Tiliqua rugosa",144.86493,-29.1720200249629,"gbif","2011-11-07",1070805327
"Incilius marmoreus",-110.75094,32.5951,"gbif","2011-07-29",1228051528
"Lampropholis delicata",151.00453,-32.583850030386,"gbif","2010-05-09",1071617259
"Hemiergis peronii",136.9086,-33.21546,"gbif","2002-12-01",501913509
"Lithobates pipiens",-75.69894,45.40431,"gbif","2003-05-30",44153519
"Varanus varius",150.17856,-34.475510033105,"gbif","2012-03-20",1071191591
"Sceloporus undulatus",-104.2,35.4,"gbif",NA,211213588
"Platysaurus intermedius",32.7,-19.1,"gbif","1961-09-18",439811449
"Heteronotia binoei",134.67983,-23.03127,"gbif","2010-06-03",1085956439
"Parasuta flagellum",144.29,-36.789,"gbif","1991-03-23",478657869
"Anolis lemurinus",-90.1165546480949,17.9173838422235,"gbif","1963-01-07",686780126
"Incilius mazatlanensis",-111.430440667772,29.0701670792093,"gbif","1971-07-24",657448090
"Gehyra variegata",137.58249,-32.13166,"gbif","2007-09-11",691143051
"Tiliqua nigrolutea",140.7,-37.35575,"gbif",NA,501602987
"Liolaemus darwinii",-68.74,-34.26,"gbif","1968-04-15",1145425782
"Incilius mazatlanensis",-105.730270876467,22.540453687711,"gbif","1973-07-30",1061373268
"Uta stansburiana",-115.92032,31.0716,"gbif","2015-08-20",1143524660
"Ctenotus taeniolatus",151.42478,-33.3348800314973,"gbif","2009-03-10",1071584416
